Tue Sep 18 12:21:05 PDT 2012
Timestamp, DB min, DB max, DB current, DB used, Core Threads, Active Threads, Queue Tasks, Completed Tasks, Sessions, NIO Read, NIO Written, Queued NIO events, Queues NIO writes
1347998915493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998920494,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998925493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998930493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998935493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998940493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998945493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998950493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998955494,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998960493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998965493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998970493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998975493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998980515,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998985493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998990493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998995493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347999000493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347999005493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347999010493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347999015493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347999020493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347999025493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347999030493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347999035493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347999040493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347999045493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347999050493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347999055493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347999060493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347999065493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347999070493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347999075493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347999080493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347999085493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347999090493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347999095493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347999100493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347999105493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347999110493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347999115493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347999120493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347999125493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347999130493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347999135493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347999140493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347999145493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347999150493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347999155493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347999160493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347999165493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347999170493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347999175493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347999180493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347999185493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347999190493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347999195493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347999200493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347999205493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347999210493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347999215493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347999220493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347999225493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347999230493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347999235493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347999240493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347999245493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347999250493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347999255493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347999260493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347999265493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347999270493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347999275493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347999280493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347999285493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347999290493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347999295493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347999300493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347999305493,5,25,4,1,17,0,0,0,1,0,0,0,0
